Text,legitimizer,confidence
"Despite the media s best attempts to keep the truth hidden from the public, poor Haitian activists and a few honest journalists have managed to expose the truth about how the Clinton s and their  foundation  raped the poor island of Haiti. The Clinton s took billions from people around the world who trusted them to help the poorest of the poor, following a devastating hurricane in 2010. Here is what Haitians have to say about the  help  they got from the Clinton Foundation:Thanks to the media, who has largely hidden this story, Bill Clinton is able to once again make a shameless pitch the world, asking them to donate to the Clinton Foundation, so they can help the Haitians. There has never been a more shameless and selfish couple in public office in America. Here s Bill s pitch:In the wake of the devastating destruction to Haiti caused by Hurricane Matthew, President Bill Clinton took to Twitter and urged his six million-plus followers to go to the embattled Clinton Foundation to assist in relief efforts.Praying for everyone impacted by #HurricaneMatthew. Here's how you can help in Haiti: https://t.co/OX77AS2bT6  Bill Clinton (@billclinton) October 4, 2016 Praying for everyone impacted by #HurricaneMatthew. Here s how you can help in Haiti,  Clinton said his tweet, which linked to a Medium article, entitled,  Members of the Clinton Foundation Community Respond to Hurricane Matthew; Ways to Support. The last time tragedy struct the tiny Caribbean country, Bill and then-Secretary of State Hillary Clinton   according to scores of enraged Haitians   used their billion dollar charity and leveraged their global connections to enrich themselves and their monied cronies.Following the devastating earthquake in Haiti in 2010   while 316,000 lifeless bodies lay buried under rubble, and while 300,000 Haitians suffered from injuries, with another 1.3 million displaced   the Clintons saw an opportunity to cash in.Watch here to see how the Clinton Foundation ripped off Haiti:https://youtu.be/nlS4SimQfv8Hillary Clinton s brother, Tony Rodham, landed a lucrative and historically rare Haitian  gold exploitation permit,  while Clinton Foundation donors, including Digicel mobile phone company founder Denis O Brien, were winning multi-million dollar contracts that would siphon massive profits from the poorest country in the Western Hemisphere.While then-Secretary of State Hillary Clinton s State Department was funneling billions in relief funds to rebuild Haiti, the Clinton Foundation was leveraging its influence to guide high-dollar contracts to longtime Clinton cronies who would go on to reap millions off the catastrophe that had claimed so many lives on the devastated island. I deal through the Clinton Foundation,  Tony Rodham said according to a transcript of his testimony during court proceedings, obtained by The New York Times.  That gets me in touch with the Haitian officials. I hound my brother-in-law [Bill Clinton], because it s his fund that we re going to get our money from. And he can t do it until the Haitian government does it. The anger at the Clintons from the Haitian people is no secret.Indeed, dozens of Haitian protesters gathered outside the Democrat National Convention in July and railed against the Clintons and the Clinton Foundation for their long-reported history of using their global connections to exploit the resources and the poor people of Haiti. The main message is that Hillary Clinton belongs in jail,  one protester said at the time when asked what the overall message of the protest was.  We believe that the world should know about the crimes the Clinton family has committed against the country of Haiti the money they have stolen from the earthquake victims. And we believe that were this to be anyone else, they d be in jail right now. She s not in jail because she s being protected by the Obama administration, the Justice Department, State Department,  the protester said. Via: Breitbart ",Fake,0.001752734042769875
"LONDON (Reuters) - A man appeared in a London court on Wednesday on suspicion of plotting to kill Prime Minister Theresa May. A prosecution lawyer told Westminster Magistrates Court that the plot was to detonate an explosive device at the gates of Downing Street, gain access to May s office at Number 10 and to kill her. ",Real,0.9999999990765995
"UNITED NATIONS (Reuters) - The United States’ decision to withdraw from the landmark Paris climate agreement was a “major disappointment for global efforts to reduce greenhouse gas emissions and promote global security,” U.N. spokesman Stephane Dujarric said on Thursday.  U.N. Secretary-General Antonio Guterres “remains confident that cities, states and businesses within the United States - along with other countries - will continue to demonstrate vision and leadership by working for the low-carbon, resilient economic growth that will create quality jobs and markets for 21st century prosperity,” Dujarric said.  He said it was crucial that the United States remains a leader on environmental issues and that Guterres looked forward to engaging with the U.S. government “to build the sustainable future on which our grandchildren depend.” ",Real,0.9999999952339995
"NEW YORK (Reuters) - Democrat Hillary Clinton had a four-percentage point advantage in support over Republican Donald Trump ahead of their first U.S. presidential debate, according to the latest Reuters/Ipsos national tracking poll released on Friday. The Sept. 16-22 opinion poll showed that 41 percent of likely voters supported Clinton, while 37 percent supported Trump. Clinton has mostly led Trump in the poll during the 2016 campaign, though her advantage has narrowed since the end of the Democratic and Republican national conventions in July. With just six weeks before the Nov. 8 election, Monday’s debate at Hofstra University in Hempstead, New York will be the first of three between the White House rivals. It presents a major opportunity for them to appeal to voters who have yet to commit to a candidate after a mostly negative race in which Clinton and Trump have sought to brand each other as untrustworthy and dangerous for the country. The live, televised matchup is expected to draw a Super Bowl-sized television audience of 100 million Americans, according to some commentators. Among those watching will be people who so far remain on the fence. This could be a sizable group: Some 22 percent of likely voters said in the latest poll that they do not support either major-party candidate. That was more than twice the proportion of uncommitted voters at the same point in the 2012 election between Democratic President Barack Obama and Republican Mitt Romney. These uncommitted voters appear to be leaning more toward Trump than Clinton, according to the latest poll, though they have not been convinced enough to say they will vote for him in November. It was also possible that some of these voters would pick an alternative-party candidate like Libertarian Gary Johnson or the Green Party’s Jill Stein. Clinton led a separate four-way poll that included Trump, Johnson and Stein. Among likely voters, 39 percent supported Clinton, 37 percent favored Trump, 7 percent picked Johnson and 2 percent supported Stein. The Reuters/Ipsos poll is conducted online in English in the continental United States, Alaska and Hawaii. It included 1,559 respondents who were considered to be likely voters given their voting history, registration status and stated intention to show up on Election Day. It has a credibility interval, a measure of accuracy, of 3 percentage points, meaning results could vary by that much either way. National polls have produced varying measurements of support for Clinton and Trump during the 2016 campaign. The differences are partly due to the fact that some polls, like Reuters/Ipsos, try to include only likely voters, while others include all registered voters. The Reuters/Ipsos tracking poll gathers responses every day and reports results twice a week, so it often detects trends in sentiment before most other polls.  Polling aggregators, which calculate averages of major polls, have shown that Clinton’s lead over Trump has been shrinking this month. The most recent individual polls put her advantage at 3 percentage points. ",Real,0.9999999993310942
"Even Donald Trump s staunchest allies in the Republican Party are turning on him.Rick Santorum has spent a lot of time kissing Trump s ass and as a conservative extremist he holds a lot of sway with Trump supporters, especially the so-called  Christian  ones.But after Republicans suffered humiliating electoral defeats on Tuesday in New and Virginia, Santorum had words for Trump.Upon hearing of Ed Gillespie s loss in Virginia, Trump blamed him for the defeat and threw him under the bus.Ed Gillespie worked hard but did not embrace me or what I stand for. Don t forget, Republicans won 4 out of 4 House seats, and with the economy doing record numbers, we will continue to win, even bigger than before!  Donald J. Trump (@realDonaldTrump) November 8, 2017Let s not forget that Trump strenuously voiced his support of Gillespie for weeks, including on Tuesday as voters went to the polls.But voters elected Democrats instead, a clear rejection of Trump that could be a sign of things to come in 2018 and 2020.The fact is that Gillespie did embrace Trump during the campaign. And that was what doomed him.Rick Santorum came to Gillespie s defense in response to Trump s tweet. It s not Ed s fault, Santorum began.  You re blaming it on Ed, and I just don t think it s Ed s fault. I think the bottom line is Donald Trump is not delivering on what he said he was going to deliver on, and that s the problem. And he needs to deliver, and if there s a message for Republicans they better get that message and they better start passing stuff and looking like they can govern. Here s the video via YouTube.Donald Trump has never taken responsibility for anything in his entire life. He ll take credit for anything that goes right even if he had nothing to do with the success and he ll blame others for anything that goes wrong even if he is partly or wholly responsible.That s the person Republicans chose to lead their party and they will suffer for it in elections to come, just like they did in this one.Featured Image: Screenshot",Fake,0.0022420692106674654
"JERUSALEM (Reuters) - Israel’s intelligence minister said U.S. President Donald Trump’s speech against the 2015 international nuclear deal with Iran on Friday was “very significant” and could lead to war given threats that preceded it from Tehran. Israel’s Channel 2 TV asked Intelligence Minister Israel Katz whether he saw a risk of war after Trump’s speech. “Absolutely, yes. I think that the speech was very significant,” Katz responded. “Iran is the new North Korea. We see where things are goings.” ",Real,0.9999999936605135
"WASHINGTON (Reuters) - Donald Trump on Monday chided the United Nations as “sad,” just days after the U.N. Security Council adopted a resolution demanding an end to Israeli settlements despite pressure by the U.S. president-elect for a veto by Washington. “The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!” Trump said in a post on Twitter. ",Real,0.9999999996961619
"Montel Williams took Republicans to the woodshed on Saturday for putting American lives in danger by criticizing the Iran prisoner swap.It was a gesture that Iran did not have to take. After all, it wasn t part of the nuclear deal reached with President Obama and other world leaders last summer. But Iran released four Iranian-American prisoners on Saturday, including Washington Post reporter Jason Rezaian, pastor Saeed Abedini, and former Marine Amir Hekmati, in exchange for Iranians imprisoned in the United States for sanctions-related violations.Republicans had demanded that the release of the Americans be a condition of the nuclear deal, and had President Obama listened both efforts would have been put in jeopardy. Six months after the nuclear deal was finalized, President Obama has now successfully negotiated an end to Iran s nuclear program and the release of the Americans the GOP used as pawns to sabotage the deal.But the good news didn t stop Republicans from whining anyway. Even though the released prisoners weren t even home yet, GOP presidential wannabes cried that there should not have been any swap at all. We shouldn t have to swap prisoners,  Christie said.  These folks were taken illegally in violation of international law and they should have been released without condition. Rubio claimed that the swap will embolden other nations to take Americans prisoner so that they can get something in return. Governments are taking Americans hostage because they believe they can gain concessions from this government under Barack Obama,  Rubio said.  It s an incentive for more people to do this in the future. Jeb Bush responded by saying he would have threatened Iran with war to get the prisoners freed. I would say . . .  If you do not release them, that there s going to be military action, that that s an act of provocation, an act of war,  he said.In other words, Republicans would have left these Americans in jail because they didn t get their way or they would have declared war on Iran and sent thousands of American troops to their deaths over the imprisonment of four people. That doesn t sound like responsible foreign policy. And former Marine and talk show host Montel Williams feels the same way.As reports trickled in that the four Americans were being released, Williams took to Twitter to blast Republicans who criticized the prisoner exchange before it had been completed.Beyond inappropriate for Republican candidates to criticize a deal to release hostages before they are home. Sit the hell down and shut up.  Montel Williams (@Montel_Williams) January 16, 2016 Dear Americans: Just for today, let s #StopWithTheStupid, just absorb that something monumental has happened. Leave politics till Monday.  Montel Williams (@Montel_Williams) January 16, 2016Only the tea party could manage to criticize a deal to bring hostages home before said hostages left where they were being held. #NotBright  Montel Williams (@Montel_Williams) January 17, 2016On Saturday evening, Williams continued ripping Republicans a new one on Facebook.// < ![CDATA[ (function(d, s, id) {  var js, fjs = d.getElementsByTagName(s)[0];  if (d.getElementById(id)) return;  js = d.createElement(s); js.id = id;  js.src = ""//connect.facebook.net/en_US/sdk.js#xfbml=1&#038;version=v2.3"";  fjs.parentNode.insertBefore(js, fjs);}(document, 'script', 'facebook-jssdk')); // ]]&gt;It s beyond irresponsible that some of the Republican candidates criticized the swap that will bring our hostages home Posted by Montel Williams on Saturday, January 16, 2016Republicans have now given us a clear demonstration of how they would handle international affairs and it doesn t look good. The GOP would risk war and the sullying of our reputation around the world in a desperate effort to not look weak. Since when did peace and diplomacy come to equal weakness? Not only did diplomacy secure a nuclear agreement that will keep the world from being set ablaze for decades to come, it helped four Americans gain freedom. The fact that President Obama was willing to swap prisoners and make concessions makes him a strong leader, not a weak one. And the seven Iranians released in exchange were not even a threat to us. They simply violated the economic sanctions put in place to get Iran to the bargaining table. They weren t terrorists.The bottom line is that President Obama achieved success on both initiatives without having to fire a single shot or spill one drop of American or Iranian blood. That is true strength that Republicans will never have.Conservatives can either wake up and join the majority of the country and celebrate return of our hostages or be relegated to irrelevancy.  Montel Williams (@Montel_Williams) January 17, 2016Featured Image: Facebook",Fake,0.0023122695764995734
" In a speech at MacDill Air Force Base in Tampa, Florida on Tuesday, President Obama declared that  [n]o foreign terrorist organization has successfully planned and executed an attack on our homeland.  The claim earned perfunctory applause, but a closer look at the reaction of many of the servicemen and women there made clear what they really thought about the administration s handling of national security.Obama speaks to our troops at MacDill Air Force Base about foreign terror attacks on our homeland:The President s claim  which he has repeated in some form or fashion over the last few years  is an obvious rhetorical attempt to gloss over the reality of the threat of radical Islamic terror on American soil. The attempt to disconnect lone wolf  terrorists from the terror organizations who often inspire them does nothing to alleviate the pain of those who have suffered at the hands of jihadists and only hurts prevention efforts. Rhetorical tricks aside, the reality is that during Obama s tenure scores of innocent Americans have been murdered on U.S. soil by jihadists, most of whom were inspired by or acting under the direction of foreign terror groups, particularly the Islamic state.Below is a list of the major, verifiable radical Islamic terror attacks  successfully planned and executed  on U.S. soil since Obama first took office in 2009 (the first section provided by Daily Wire s Aaron Bandler): Little Rock, Arkansas, June 1, 2009. Abdulhakim Mujahid Muhammad shot and murdered one soldier, Army Pvt. William Andrew Long, and injured another, Pvt. Quinton Ezeagwula, at a military recruiting station in Little Rock. Muhammad reportedly converted to Islam in college and was on the FBI s radar after being arrested in Yemen a hotbed of radical Islamic terrorism for using a Somali passport, even though he was a U.S. citizen. In a note to an Arkansas judge, Muhammad claimed to be a member of al-Qaeda in the Arab Peninsula, the terror group s Yemen chapter.Fort Hood, Texas, November 5, 2009. Major Nidal Malik Hasan shot up a military base in Fort Hood and murdered 14 people. Hasan was in contact with al-Qaeda terrorist Anwar al-Awlaki prior to the attack and shouted Allahu Akbar! as he fired upon the soldiers on the Fort Hood base. After being sentenced to death, Hasan requested to join ISIS while on death row. It took six years for Obama to acknowledge the shooting as a terror attack instead of  workplace violence. Boston, Massachusetts, April 15, 2013. Tamerlan and Dhozkar Tsarnaev set off two bombs at the 2013 Boston marathon, killing three and injuring over 260 people. The Tsarnaev brothers later shot and murdered Massachusetts Institute of Technology police officer Sean Collier. The Tsarnaev brothers were self-radicalized through online jihadist propaganda and through a mosque with ties to al-Qaeda.Moore, Oklahoma, September 24, 2014. Alton Nolen beheaded a woman, Colleen Huff, at a Vaughan Foods plant and stabbed and injured another person. While Nolen s motives are unclear, he appears to have been another radicalized Muslim who was obsessed with beheadings.Queens, New York, October 23, 2014. Zale Thompson, another self-radicalized Muslim, injured two police officers with a hatchet before being shot dead by other cops. Thompson reportedly indoctrinated himself with ISIS, al-Qaeda and al-Shabab a Somali jihadist terror group websites and was a lone wolf attacker.Brooklyn, New York, December 20, 2014. Ismaayil Brinsley shot and murdered two police officers execution-style and his Facebook page featured jihadist postings and had ties to a terror-linked mosque.Garland, Texas, May 3, 2015. Two gunmen shot up the Curtis Culwell Center in Garland, where a Mohammed cartoon contest was taking place, and were killed by a police officer. ISIS claimed responsibility for the attack.Chattanooga, Tennessee, July 16, 2015. Muhammad Youssef Abdulazeez shot and killed four Marines and a sailor at a military base in Chattanooga and was believed to have been inspired by ISIS.San Bernardino, California, December 14, 2015. Two radical Islamists, Syed Farook and Tashfeen Malik, shot and murdered 14 people and injured 22 others at an office holiday party.Orlando, Florida, June 12, 2016. Omar Mateen, 29, opened fire at a gay nightclub, killing 49 and injuring 53. The FBI investigated Mateen twice before his rampage, but did not take any substantive action. Officials believe Mateen was self-radicalized but he pledged fealty to ISIS leader Abu Bakr al-Baghdadi before his death.  The real muslims will never accept the filthy ways of the west, Mateen posted on his Facebook page after committing his heinous act at Pulse nightclub.  I pledge my alliance to (ISIS leader) abu bakr al Baghdadi..may Allah accept me, he wrote.St. Cloud, Minnesota, September 17, 2016. Dahir Ahmed Adan, a 20-year-old Somali refugee, began hacking at people with a steak knife at a Minnesota mall, injuring nine people before he was shot dead by off-duty police officer Jason Falconer. The FBI said numerous witnesses heard Adan yelling  Allahu akbar!  and  Islam! Islam!  during the rampage. He also asked potential victims if they were Muslims before inflicting wounds in their heads, necks, and chests. The FBI believe he had recently become self-radicalized. (As the Daily Wire highlighted, the Minneapolis Star Tribune attempted to blame  anti-Muslim tensions  for his murderous actions.)New York City/New Jersey, September 17, 2016. Ahmad Khan Rahami, a 28-year-old naturalized citizen from Afghanistan, set off multiple bombs in New York and New Jersey. In Chelsea, his bomb resulted in the injury of over 30 people. Rahami wrote in his journal that he was connected to  terrorist leaders,  and appears to have been heavily influenced by Sheikh Anwar, Anwar al-Awlaki, Nidal Hassan, and Osama bin Laden.  I pray to the beautiful wise ALLAH, [d]o not take JIHAD away from me,  Rahami wrote.  You [USA Government] continue your [unintelligible] slaught[er]  against the holy warriors, be it Afghanistan, Iraq, Sham [Syria], Palestine   Columbus, Ohio, November 28, 2016. Abdul Razak Ali Artan, an ISIS-inspired 20-year-old Somali refugee who had been granted permanent legal residence in 2014 after living in Pakistan for 7  years, attempted to run over his fellow Ohio State students on campus. After his car was stopped by a barrier, he got out of the vehicle and began hacking at people with a butcher knife before being shot dead by a campus police officer. He injured 11 people, one critically. ISIS took credit for the attack, describing Artan as their  soldier.  Just three minutes before his rampage, Artan posted a warning to America on Facebook that the lone wolf attacks will continue until America  give[s] peace to the Muslims.  He also praised deceased al-Qaeda cleric Anwar Al-Awlaki as a  hero. Daily Wire ",Fake,0.005231039162319279
What a putz! Senator Chuck Schumer was out chanting  Dump Trump  with the crowds in NYC The only thing is the election is over! ,Fake,0.0013204915750465115
"WASHINGTON (Reuters) - The White House said on Thursday that Congress’s passage of a law allowing Sept. 11-related suits against Saudi Arabia was “an abject embarrassment” and that the administration was willing to talk to lawmakers about narrowing the measure’s impact. “I think what we’ve seen in the United States Congress is a pretty classic case of rapid onset buyer’s remorse,” White House spokesman Josh Earnest told a briefing, noting that 28 senators had written a letter expressing concern about the measure within minutes of voting to override President Barack Obama’s veto. ",Real,0.9999999941790219
"Imagine what it must feel like for these officers who put on their uniforms and go to work, risking their lives in a city whose Mayor has arrogantly displayed an in-your-face banner supporting a cop-hating movement over the front entrance of the City Hall Somerville police officers are asking that the city s mayor remove a banner supporting the  Black Lives Matter  movement from City Hall and replace it with one proclaiming  All Lives Matter. In a Tuesday letter addressed to Mayor Joseph Curtatone, the Somerville Police Employee s Association, the bargaining unit for 90-95 patrol officers, called the city s support of the Black Lives Matter movement and the display of the banner  deeply  troubling. It is as inconceivable to us as it is demoralizing that our City would propagate its support for this movement while standing silent over the seemingly daily protest assassinations of innocent police officers around the country,  the association wrote.Citing what they saw as  fringe elements  of the movement, officers in the association argued that the activists have at times provoked violence against police around the nation, including the recent shooting in Dallas that killed five officers. The point is that these incidents have incited more than protests; they have incited some within the protest movement to use violence against police officers who had nothing to do with the shootings of black men, and have done so before all of the facts of each case were known,  the letter said.While the association acknowledged that black lives, as well as those of other minorities, matter just as much as white lives, it argued that Somerville s open support for the movement could imply that the department thinks otherwise. At the same time, we strongly object to a public banner sponsored by the City that [implicitly] paints police officers as the killers of innocent citizens of color when there is no evidence whatsoever that the police officers in the City are in anyway using their police power in a discriminatory of unlawful way,  the letter said.Instead, the officers asked that the banner be replaced with one that reads  All Lives Matter,  a move they believe would have the mayor standing in solidarity with the police department. The vast majority of police officers across this country are tasked with shielding, protecting, and assisting elements of the protest movement that loath them, spit on them, intentionally injure them and wish death upon them,  the association wrote.  Nonetheless, it is generally true that officers perform these very tasks with professionalism, honor, integrity, courage, and without hesitation. The letter didn t sway Curtatone, who said he doesn t plan to remove the banner. My unwavering support for our police officers does not and cannot preempt our commitment to addressing systemic racism in our nation,  Curtatone said in a statement to Boston.com.  I ve made very clear to our officers that we should be thankful for and reinforce what we have here in Somerville: a safer community thanks to the highest quality policing by a force dedicated to community policing, de-escalation, proper use of force, and anti-bias awareness. Via: Boston Heraldh/t Police Mag",Fake,0.002212630953233704
"WASHINGTON (Reuters) - Senator Rand Paul said on Thursday that he and three of his fellow Republicans in the Senate oppose the draft healthcare bill put forward by party leaders as it is currently written, potentially imperiling the legislation’s passage, the Associated Press reported. Republicans can only afford to lose two votes and still pass the bill in the Senate, given the expectation of universal Democratic opposition. ",Real,0.9999999998784357
"MADRID (Reuters) - Catalan leader Carles Puigdemont cast his ballot in a banned referendum on independence from Spain on Sunday morning, images from TV3 television channel showed. He voted in the village of Cornella del Terri in the province of Girona, the regional government said, not in the village originally planned where police broke down the door of the voting station.   ",Real,0.9999999999950759
"President Trump blasted the  fake  media (see full interview below) for criticizing his response to Hurricane Maria and said Puerto Ricans actually loved it when he lobbed  these beautiful, soft paper towels  into the crowd.In a friendly interview with Mike Huckabee for the Trinity Broadcasting Network, Trump said he s done a  great job  helping Puerto Rico and was just having fun when he started tossing paper towel rolls at hurricane victims. There was a crowd of a lot of people and they were screaming and loving everything and I was having fun,  Trump said his visit to San Juan Tuesday.  They were having fun. They were saying:  throw them to me, throw them to me, Mr. President. And so the next day they said,  oh, it was so disrespectful to the people.  It s just a made up thing. RESPECT FOR THE WHITE HOUSE President Trump speaks up on why the First Lady wears  formal shoes  when leaving the White House: Out of respect for the White House, she wants to look good leaving the front entrance of the White House. So she dresses up and puts on formal shoes, high heels,  Trump said of the First Lady s fashion choices.  . She has sneake rs, in the meantime, so she can change into other clothing when we re walking through where a hurricane is just leaving. And she took tremendous abuse. The media will keep up their lies so it makes it even more important for President Trump to get out there and do interviews like this. The media makes him out to be horrible person by lying about things like the paper towel incident. He s been great with every problem he s taken on. ",Fake,0.09316260976548814
"MANILA (Reuters) -  Philippine President Rodrigo Duterte s eldest son quit as vice mayor of the southern city of Davao on Monday, citing his being linked to a drug smuggling case by opponents and personal problems from a failed marriage as reasons for the move. Paolo Duterte announced his resignation during a special session of the Davao City Council. Davao is President Duterte s hometown and its mayor is Paolo s younger sister, Sara Duterte-Carpio.  There are recent unfortunate events in my life that are closely tied to my failed first marriage,  the vice mayor said, in a statement made available to media.   These, among others, include the maligning of my reputation in the recent name dropping incident in the Bureau of Customs  smuggling case and the very public squabble with my daughter.  Paolo testified at a senate investigation in September into a seized shipment of around $125 million worth of narcotics from China after opponents of the president, who has instigated a fierce crackdown on the drugs trade, said they believe his son may have helped ease the entry of the shipment at the port in Manila, the Philippine capital. Paolo has denied any involvement. More recently, he has been involved in an online spat with Isabelle, his 15-year-old daughter from his first wife. Paolo has called her  embarrassing  on Facebook after she complained on Twitter about being treated badly by her father. The president s office, the mayor s office and other members of Paolo s family did not immediately respond to Reuters  requests for comments. ",Real,0.9999999685678881
"ZAGREB (Reuters) - Croatian Prime Minister Andrej Plenkovic said on Wednesday he regretted the death of Slobodan Praljak, the wartime commander of Bosnian Croat forces who died after he drank poison in The Hague.  His act, which we regrettably saw today, mostly speaks about a deep moral injustice towards six Croats from Bosnia and the Croatian people ... We voice dissatisfaction and regret about the verdict,  Plenkovic said. Praljak drank poison seconds after a United Nations judges turned down his appeal against a 20-year sentence for war crimes against Bosnian Muslims. ",Real,0.9999999999340439
"MADRID (Reuters) - Spain has summoned the Venezuela ambassador in Madrid to explain comments made by the Latin American country s President Nicolas Maduro on the situation in Catalonia, the Spanish foreign ministry said on Wednesday. On Tuesday, Maduro said that Spain was holding political prisoners after the arrest of two Catalan civic leaders accused by prosecutors of sedition related to protests that last month trapped national police inside a Barcelona building and destroyed their vehicles. ",Real,0.9999999999778437
"RTOne of the most visible members of the armed militia that took over a wildlife refuge in Oregon says his four foster sons were taken away due to his involvement in the standoff, and he blames the federal government who  must have gotten to the governor. Robert  LaVoy  Finicum and his wife Jeanette have fostered more than 50 boys over the last decade at their ranch near Chino Valley, Arizona. The couple is licensed and has a care contract with the Catholic Charities Community Services. Many of the children came from mental hospitals, drug rehabs and group homes for emotionally distressed youth, he told Oregon Public Broadcasting (OPB). IMAGE: Robert  LaVoy  Finicum. My ranch has been a great tool for these boys,  Finicum said.  It has done a lot of good. He traveled to Oregon to take part in the takeover of the Malheur National Wildlife Refuge at the beginning of January, leaving Jeanette to care for the four boys. But now the Finicums have no more fosters to care for.A social worker began removing the last four of the family s foster kids on January 4, the fourth day of the Oregon standoff. The last left five days later, he said. They didn t go out at the same time,  Finicum said.  One was there for a year, one of the boys was there six months, another eight months, and a month. I don t know where they ended up. He blamed the kids  removals on pressure from the feds. They were ripped from my wife,  Finicum said.  We are very successful [foster parents]. Our track records are good, it s been a good relationship. [Federal authorities] must have gotten to the governor, who told the state to get them out of there. Continue this story at RTREAD MORE HAMMOND RANCH NEWS AT: 21st Century Wire Hammond Ranch Files",Fake,0.04424176365868306
"BAGHDAD (Reuters) - Islamic State has claimed suicide attacks that killed at least 50 people and injured more than 80 in a southern Iraqi city on Thursday. A statement on the Amaq news agency, which supports the hardline Sunni Muslim group, said the attacks carried out by the its suicide fighters targeted a restaurant and a checkpoint, killing  dozens of Shi ites . ",Real,0.9999999993486093
 ,Fake,0.0022942368381461695
"(Reuters) - British lawmakers voted on Tuesday in favor of handing the governing Conservatives greater say on committees that scrutinize laws, a move denounced by the opposition as an attempt to  rig parliament . The government won by 320 votes to 301, a day after lawmakers passed legislation to sever ties with the European Union. May lost the Conservatives  majority in a June election, forcing her government to rely on the support of a small Northern Irish party to pass laws. ",Real,0.9999997995626357
